Postotak popunjenosti stranice,Razina stranice prikaza,Vrijeme reakcije operatera
37,4,25.185142882157173
56,7,48.37564262333662
44,1,15.334749550193637
38,9,55.6032127708375
40,10,76.40880986327477
58,8,57.845903514156994
65,5,41.00603172621137
66,2,24.920424960403118
66,0,8.0
48,8,56.01817192397213
48,10,84.91304220126557
38,10,66.82240062433877
54,6,54.46054821646859
52,9,71.0054089729661
66,4,45.8260132409892
62,3,28.405673370563715
62,0,9.5
47,7,38.74599402175934
44,2,18.91727844172498
44,0,8.0
41,4,22.43607757169381
64,2,23.86436374572188
35,8,47.10071550777788
56,2,23.477654428806332
61,8,48.583305271759315
67,8,64.29305482899704
47,10,69.02893246019985
51,7,62.159674391274805
51,0,15.5
51,0,5.0
43,10,60.69752296348752
65,6,57.323961788771726
65,0,14.0
65,0,5.0
65,0,5.0
56,7,42.838151536279305
62,7,51.60937452431732
53,5,43.13398890548423
53,0,12.5
61,7,38.86870954206472
39,7,47.54844234446044
39,0,15.5
50,4,21.474989673208313
50,0,11.0
39,2,7.71123929089859
51,6,41.93756049041733
47,1,14.404459865506729
46,10,67.09589684688542
46,0,20.0
50,1,6.0
67,9,53.13758757837506
36,9,75.61209303955991
51,2,22.935555620499798
42,5,37.21069365814143
46,4,30.948876454569294
35,8,48.92357294252146
62,6,43.48942024987711
50,7,52.309777749948886
53,7,56.477634541321954
43,9,59.35956095237005
42,10,75.47805895926703
49,1,20.80016650016848
56,1,8.665250449806363
51,6,41.74881187230321
32,3,26.0758508310425
54,1,11.289501280899616
40,9,49.692948967053084
64,9,72.96038810406188
46,5,44.50438047439004
50,3,24.428031068876674
56,7,46.871569228435455
54,7,47.978388346919914
45,1,15.520325350385164
53,1,8.095540134493273
62,10,63.90234561410429
51,4,39.69179047376435
49,1,11.80016650016848
54,4,27.840762309717626
29,10,61.68679976138087
38,5,42.596549297089126
61,7,49.34289804569975
61,0,15.5
61,0,5.0
44,9,48.24492874740664
52,2,27.586267999499853
56,6,48.39594631872229
59,9,69.47376419893183
60,2,29.196937258080077
60,4,28.76485561179982
37,1,9.713320135659531
46,1,6.710498719100384
42,10,51.710859322255104
59,9,66.12099826204654
42,3,26.231570664983465
42,0,9.5
76,6,38.78987159377301
58,4,35.623284796593424
58,0,11.0
47,1,5.404459865506729
47,2,13.5
47,8,55.69472695342631
34,9,63.975387419530485
39,1,17.49791915523906
56,2,15.260790584299635
31,8,50.773381710317054
32,10,76.98990185127897
60,7,58.89948343946958
63,4,38.29402415780154
60,2,18.32867278001914
36,4,28.86664580017178
52,10,69.02904310366179
51,10,78.76677846064014
65,9,67.62616595921445
30,1,16.453623376176942
58,4,25.854545399214537
58,0,11.0
47,8,46.26404360595605
55,6,44.8062160994073
71,3,32.0682677422737
46,10,76.4159577481903
63,1,23.28667986434047
54,3,21.59650649562525
52,9,63.752747282710644
30,7,52.463884786281845
60,7,54.52438429811527
49,1,16.30016650016848
57,3,19.284581017411014
56,5,42.735007323447384
45,8,49.98650487850483
58,9,66.23193469641349
54,10,70.5290583240353
54,0,20.0
75,2,16.37280920944489
47,1,8.404459865506729
48,10,66.27406194349841
33,7,56.735192619304016
61,6,49.23735171520797
58,2,22.31996234918938
58,0,8.0
59,9,58.301496204377486
54,8,68.74946427550734
52,9,68.11455345765602
48,6,51.525146809804866
51,9,68.1189261658995
51,0,18.5
43,6,34.52157520917066
40,3,26.3397046303594
46,5,37.699318699839836
57,5,36.9047392667968
74,10,70.96639711803402
49,7,55.65020937713151
47,2,23.42425571452763
39,5,30.341340487823445
38,6,41.995185589676275
74,2,27.989760388519933
77,6,39.78562702456081
67,6,47.29794365609746
60,10,69.83076699077579
60,0,20.0
45,10,57.10976031486247
51,9,64.54789809202953
49,1,19.30016650016848
55,10,62.1772290735523
43,4,34.72845678854867
35,3,24.58727710805783
58,7,45.11962026415954
58,1,18.019795849020902
43,2,9.867817958314202
52,3,19.19675763390736
53,1,11.095540134493273
49,5,31.087070321860182
48,4,27.097166331978293
44,7,49.2532156798255
62,10,78.00212524048553
53,8,70.76659965255354
51,8,60.693067320385104
60,9,67.04148141648292
49,1,19.30016650016848
47,3,15.890740786660325
53,1,11.095540134493273
41,3,19.440373806569006
49,2,16.698838478668304
49,0,8.0
49,0,5.0
72,7,46.59147276729841
56,9,65.35993895133103
40,10,69.93317429307982
54,10,82.08608914065154
46,3,36.04629300809256
53,10,73.72288393497557
72,8,73.16778469907655
43,10,71.01105894969902
43,0,20.0
56,3,22.328200307637907
75,1,13.893134559830052
71,4,29.00417654770906
47,3,25.539463323751676
36,3,20.999676211111314
58,6,44.448531252296874
49,10,68.00961158923184
66,6,52.111806425057765
59,6,44.47114421302931
42,8,61.119745941599376
61,6,58.466332428232995
49,10,69.38894520561698
44,5,45.30004001255043
46,2,18.311826740600562
53,5,37.42755567601059
36,9,61.01799440555003
44,1,18.334749550193635
64,8,57.35943080570384
64,0,17.0
59,1,7.687596021000031
53,8,60.686727341294336
69,9,68.26989231408689
64,10,85.20043419760015
51,7,54.88680908881727
54,1,17.289501280899614
61,8,56.93652356119281
36,5,36.903686101376294
56,3,30.413883935801998
60,4,30.06534792206246
47,5,35.40545488666994
66,5,35.85124645177119
66,0,12.5
41,9,54.25584861488341
41,0,18.5
56,2,13.563922428306187
52,6,38.41321145410748
64,5,45.422479756485295
51,2,19.301161521331696
33,3,19.430815752872096
55,3,24.277018606614483
55,0,9.5
45,2,13.307005214725631
28,5,29.40899206557396
60,1,15.348468629040038
54,4,23.38466401648583
37,4,32.18669523061184
54,8,60.0783802136864
69,6,47.83001501220683
64,7,56.20645514977712
52,5,44.895338875532005
39,6,39.54759106681208
55,6,49.47024944730167
31,10,61.50308150349416
55,8,64.23323481894946
48,10,67.16028587064412
51,4,40.57103593718826
37,1,9.713320135659531
61,1,9.502080844760942
53,4,27.72187181034747
53,0,11.0
53,0,5.0
65,6,37.235738118494524
67,2,24.162949857831546
56,7,43.163374030776374
52,5,47.263617923373886
41,7,46.75343663085954
56,7,53.243655661713476
56,0,15.5
62,2,16.296396535984286
38,10,57.95963815386761
54,7,59.28971535762796
46,8,64.98709973269592
52,2,23.80313184400655
49,10,65.27245577152307
45,6,49.9276277425392
61,2,21.31448482376091
56,9,64.29144174702887
50,2,25.5
51,10,66.87786157526955
52,2,25.250473710507684
45,10,67.09479956269506
52,3,33.39867197849982
43,8,49.17474721381354
52,8,54.43255766738562
44,8,62.15612554889996
49,10,77.64151207253892
51,3,32.834005972101025
52,8,48.10764428326166
52,0,17.0
53,6,37.63234181056658
51,9,66.80970276347739
37,4,41.212067877452654
50,3,26.08684636450895
54,9,69.41705766409697
54,8,70.81781325771456
54,2,25.385041415392887
62,9,49.906100421636935
57,7,48.147678740749974
62,9,66.14761632538668
29,8,62.334813663444095
69,8,62.19493824287873
39,1,15.997919155239058
53,7,41.411340794160765
24,6,50.5856998513446
51,10,71.75500269729272
31,7,58.30946836670374
26,8,60.81678220550562
45,7,55.06408876799939
48,4,28.03713077594678
48,0,11.0
52,10,57.380333060625475
58,1,22.519795849020902
62,7,53.07192217583861
61,10,78.49775401037319
55,4,41.09784871053359
46,10,71.26449939413975
78,6,51.54214829121695
78,0,14.0
78,0,5.0
53,3,18.595540134493273
79,1,14.082771495372658
79,0,6.5
48,1,5.601328021500177
48,9,61.016000155355044
64,8,67.31127541468555
61,9,72.37522013815365
61,0,18.5
58,3,21.407803734861545
38,6,41.45875182000338
58,7,56.07192053942215
45,1,15.520325350385164
59,8,50.5833402224398
51,2,21.782362391362867
48,5,40.18840682902752
56,10,72.39602952192047
61,6,57.74472878018976
33,4,30.265565303065735
54,5,40.62883927873896
48,3,23.71628660610729
42,6,41.56589491207955
54,5,44.34593903711304
29,7,40.547805270247736
46,6,45.21418810943357
62,2,26.10733047308816
47,6,33.76681928562524
76,2,24.247059137421708
50,8,50.928112811326734
49,8,64.30166903860328
63,5,48.16712533938458
59,3,26.788924042500206
59,0,9.5
43,3,15.269456407261783
48,7,49.00684501295781
60,6,51.01597619611717
50,9,66.20535659948942
61,8,61.65998089122311
47,1,17.40445986550673
48,2,12.505787887006907
47,8,51.63516651869926
48,8,67.60884167377176
47,6,50.398018825804535
47,0,14.0
56,1,7.165250449806363
50,9,59.936815042460125
57,5,44.13670690409883
58,6,42.858448630837806
42,4,35.71535379384973
50,10,62.87329372541222
45,7,57.63780086256265
53,1,17.095540134493273
56,8,43.89833887359812
49,2,22.112570479168447
55,2,17.98175549437578
60,4,30.61652056514951
53,2,20.88221999883374
58,9,62.15548077007079
31,8,67.55121036904052
59,10,77.09901611166791
50,8,63.725417235859325
41,6,53.203941944261956
60,5,46.242481759171675
60,0,12.5
49,10,68.14756411145126
52,3,33.979674649614836
51,4,33.17876155394843
53,7,53.97019148411738
57,1,17.84550217734533
33,5,29.543400572699635
46,6,46.232370724065504
41,2,22.07668185833169
45,6,37.16391318313803
58,1,16.519795849020902
70,2,16.546376623823058
49,7,46.66821690150107
53,4,34.89670165582497
68,7,58.92298659149074
63,2,23.26688401531957
43,7,42.93852207219451
65,7,58.48690260045656
52,8,58.088851935192054
56,8,67.08291550330893
55,4,40.93692201691769
48,5,39.44838660529967
60,7,51.119804041656465
24,5,38.01132392778643
60,4,40.38960303992844
46,8,58.68240814430315
48,9,69.79805467225225
43,8,69.9252494579174
50,2,21.582528891531346
51,10,64.9405101576531
35,10,71.30913237598058
48,2,26.801161521331696
50,2,15.789501280899616
49,10,67.80601764295838
49,3,34.089090542668686
64,9,60.6336184447838
64,0,18.5
54,1,6.789501280899616
53,2,14.295373634324793
59,10,74.76907643030147
55,1,21.979674649614836
44,4,28.87519204200006
44,1,10.834749550193637
56,1,8.665250449806363
70,3,23.162456235162637
45,5,30.532250135679277
52,9,70.7014098883315
52,0,18.5
41,4,21.69435310574373
41,4,27.505416766442845
49,4,29.40445986550673
47,9,69.18746528359432
47,0,18.5
42,3,22.304527836871216
79,8,57.139123708021444
56,1,19.165250449806365
56,0,6.5
64,6,41.06669781673566
49,4,39.78008375362462
61,1,14.002080844760942
47,2,15.052658133498872
35,7,41.386891555807026
46,7,47.668315201472886
57,10,71.66639458198763
49,6,53.48399213557899
57,10,65.30190381875343
38,5,45.26732087653595
53,9,60.833650974388156
40,7,53.73884325671652
48,3,27.472925602528935
48,8,53.51923172137104
62,4,42.396853112961345
64,4,31.146365442790145
53,5,38.773048174623845
74,5,35.263341434065
38,9,57.28883247971517
53,7,57.060957084468114
60,10,76.60459812473333
54,1,21.789501280899614
47,5,32.28311431835426
58,8,62.616157630381885
41,10,65.32310599150713
65,10,78.03285485074504
55,9,70.52060697193784
52,4,34.62765566661867
67,3,30.681004590666433
50,6,42.08360013032293
46,2,20.010665219268866
46,0,8.0
49,8,50.88164163382464
66,4,44.011317738431806
62,7,50.42643311819319
55,7,53.52217481961537
59,8,67.39480358576438
52,10,68.12416342321042
52,0,20.0
52,0,5.0
45,5,33.660428923931434
35,6,37.918272595187744
35,0,14.0
53,6,40.51291433299986
42,6,48.95108093608656
59,6,47.41232377970917
59,3,24.421656283491338
48,6,41.43713414319541
59,2,23.852846470806394
40,3,17.631842067509194
40,0,9.5
42,2,12.0
42,0,8.0
55,2,11.292078628614805
58,1,10.5197958490209
62,1,9.648198267992143
52,3,24.164611716008515
62,6,44.767601372966034
52,8,55.67771571576546
52,0,17.0
55,4,28.88962120646037
50,5,34.092840779633704
64,2,21.917471108468654
49,1,8.80016650016848
38,3,19.676978558968024
70,7,51.51426205976406
66,4,38.229285230555924
44,5,32.774832501766674
57,10,64.93203386320863
60,5,47.54897018848132
55,10,75.22843723435264
48,3,30.85180173200786
45,9,68.54902712002936
50,7,54.12072278908439
48,1,16.101328021500176
48,0,6.5
48,0,5.0
62,7,42.802802636216946
54,9,64.97037321376084
47,3,31.767570501541886
59,5,38.032661337128985
43,9,59.57244249735187
40,7,58.8352012099282
41,5,43.34215033137694
48,3,28.2374639655426
56,10,63.3062856387684
70,1,24.046376623823058
44,4,24.137881394200186
51,2,19.719629348852422
51,0,8.0
48,1,5.601328021500177
44,1,6.334749550193637
49,9,62.62870743492527
49,0,18.5
49,0,5.0
49,0,5.0
57,9,59.503778623044475
37,8,69.0394013597975
62,3,32.025073566911644
59,2,18.783136155493303
61,4,30.142628102415784
40,7,46.682987460412946
32,2,19.23613654070408
55,2,15.979674649614836
43,9,58.091120384311054
49,10,82.4981089995934
38,3,29.54479651728223
51,2,15.910332218931904
54,2,16.95475173070598
53,9,51.48169591802277
53,0,18.5
46,10,67.00319164758524
46,4,41.95870168667854
41,3,20.635931547543407
57,9,62.98707259137266
42,1,17.980204150979098
42,3,20.249855497281928
41,5,36.253821179836024
43,2,16.989247372848308
43,0,8.0
70,6,35.791367284515346
68,4,41.430840170431445
49,9,62.522997928762464
58,9,76.24028185801598
38,7,58.415942213558345
58,9,67.06292337857431
59,8,57.08977864537235
43,2,22.0589576881614
43,0,8.0
59,7,38.85225047772525
40,9,66.76280302481383
60,6,55.48274052027762
56,2,24.013719078846403
48,6,40.969236393991615
59,10,79.92566241509634
62,1,23.148198267992143
56,9,60.55836306828999
46,8,61.09099413956054
54,4,37.61265788705128
64,6,46.30298793964992
59,7,51.03014434641089
54,9,60.18181416969765
54,1,20.289501280899614
51,1,7.69983349983152
51,0,6.5
46,6,30.05852082839369
31,4,29.083749795898385
31,0,11.0
55,6,32.378471893487564
57,1,16.34550217734533
60,8,51.843609762770065
44,6,45.295574581673776
54,7,57.221078198141896
59,2,24.783136155493303
54,8,50.74105491585767
58,9,69.20797023503003
48,4,38.811315054191894
28,10,62.77556008242013
38,2,25.250473710507684
51,8,57.25905444305917
38,8,56.34445743854679
42,2,25.02079996052825
42,0,8.0
38,2,12.392397541557008
58,8,54.65754527017199
52,6,51.406230348689235
43,9,62.33666911831886
36,1,17.082528891531346
48,7,48.148140594485895
48,7,50.42826946387841
61,6,48.03079204941537
63,10,68.5884495928324
58,9,67.87509773785573
47,9,66.8676134146158
45,3,31.228246721770358
44,8,53.73846771729247
46,3,32.20496130043061
55,2,14.939078840065687
55,0,8.0
50,1,6.0
37,8,51.38224413540925
37,0,17.0
57,2,10.074485865464178
38,2,10.31120592245871
45,3,21.0096601311163
38,8,47.4084472715879
61,2,28.96121304985696
53,7,50.13281338958136
53,0,15.5
46,1,5.210498719100384
48,10,63.155668066593876
45,10,78.18141827310482
43,9,70.38938345664089
53,8,59.67172134618858
53,10,79.24120874555186
69,7,57.175424351347466
46,4,32.276818643309035
65,5,44.39990215571852
65,8,57.83592782626559
56,7,58.79073998493378
62,2,24.052658133498873
62,0,8.0
50,2,11.020325350385164
57,9,63.48421439914984
58,6,53.181604329481154
31,2,21.48776043215721
50,6,40.87711705420502
55,10,76.36968454304734
66,2,27.968551060071363
44,2,15.836830394954578
49,4,28.918467827520722
58,9,59.54469684191786
40,8,63.246311548841376
58,7,60.39308047425417
58,0,15.5
53,5,34.26297439367062
59,6,43.94556468713886
64,2,24.013011242961927
64,0,8.0
64,0,5.0
52,9,52.78765704072781
61,4,43.91901851013197
51,3,28.483907228184144
54,10,64.01527974888066
45,2,25.42478521589189
54,5,38.77548514370734
40,10,69.32325266944636
46,7,52.96964189409363
45,6,43.84320211450331
59,5,32.42461208950938
52,3,28.100586323092287
36,7,37.896087088338895
54,1,17.289501280899614
55,9,60.87204818130876
40,9,69.68589395730524
69,5,45.52891843470499
41,10,68.26236191537593
58,1,22.519795849020902
68,8,56.74557242897487
68,0,17.0
57,10,62.76890374073632
49,8,73.61074312032403
46,5,43.29676671860024
36,10,63.1763013311616
52,4,41.54687024649196
48,7,49.831492929848075
54,9,80.4388969444572
54,0,18.5
54,2,10.941032651859576
54,0,8.0
45,8,43.5556119387165
61,2,24.1536122157209
57,2,15.749962042852058
60,4,33.035535148675805
52,4,29.3397046303594
56,4,33.091755298266705
56,0,11.0
56,0,5.0
46,5,30.307964298091846
70,2,23.89187880116839
64,5,37.19764081226725
62,9,67.68949081919405
62,0,18.5
49,6,35.2785934604633
34,1,12.343852918928604
40,2,10.671856721345124
53,2,17.743738402485416
46,8,55.388812007891175
31,3,29.324003950397284
55,3,22.101328021500176
69,1,13.459132205096017
57,1,8.84550217734533
56,3,22.64166775232949
50,3,24.019795849020902
70,10,75.59476355773822
28,6,52.17482432065581
40,8,62.926216130393485
49,3,33.007558370189415
46,4,33.01766269202007
64,9,62.101947278640466
46,10,72.99775197392393
62,3,33.89526977344538
80,4,34.20115968708788
50,4,30.921290370689558
50,0,11.0
62,7,47.64240180971277
57,4,38.658679920475734
63,1,14.286679864340469
43,2,11.5589576881614
47,5,27.207716974886182
47,0,12.5
45,3,18.47012200092538
59,6,45.2098587441853
58,4,36.66171968007023
48,3,24.361024780982767
63,6,45.64998774990376
43,4,33.989334780731134
51,2,20.48651336417199
64,9,62.88060111265645
55,7,58.823438227704344
32,4,34.51968831786269
43,10,75.25322181721911
47,4,43.08998077447708
50,10,67.47780063909144
40,9,72.60388481772728
52,5,43.119914772629514
57,4,35.35952797306796
56,1,13.165250449806363
72,5,36.7147593104455
31,2,18.389336423944023
51,7,49.6461793344827
49,7,57.02554568806159
48,2,24.8656059008319
69,4,26.59931419127102
63,8,62.54045597442805
53,7,53.89919088264826
48,5,36.52298789996092
60,3,28.00504729645565
59,10,73.15986747708938
63,3,35.62877370799517
49,6,47.339467366136596
44,5,46.448807364524214
63,5,40.489834099108286
43,6,39.31965975672157
57,7,50.058086939414814
65,10,73.72589295385905
59,10,81.60896488183671
54,8,59.327273717150675
47,8,64.02041298439633
47,2,22.614958584607113
57,8,53.948517103308475
45,1,17.020325350385164
48,1,7.101328021500177
54,8,52.68306728805621
54,5,49.023631035617754
41,6,40.8982278762413
51,6,48.66096001592283
54,8,65.25227379954646
47,5,47.39752426390981
74,7,60.57510574528419
56,4,37.50384778933387
52,6,45.24608783108353
56,7,53.81865824877794
56,3,30.221251346252075
49,8,53.900084476428106
56,8,66.70155769469599
56,0,17.0
54,7,50.4150327646588
52,2,21.733421528693462
52,0,8.0
54,2,10.941032651859576
53,9,62.549734738292564
49,10,86.68658294565645
52,10,75.54488502173093
52,0,20.0
31,8,44.80249005943507
31,0,17.0
56,2,13.760790584299635
67,4,25.94288034845396
67,0,11.0
61,3,18.822572695314584
64,9,62.22278944870965
52,5,48.69803496617882
46,4,33.132682754777406
56,3,26.778880477557053
47,6,43.557069027317645
37,3,27.114072958920296
54,2,19.437699548891757
55,5,35.343932344347955
55,2,18.19299478527437
53,1,9.595540134493273
56,6,44.51803544396737
46,3,26.210498719100386
58,7,48.64247046142708
37,1,14.213320135659531
63,3,25.05769617622162
65,9,60.12221356607476
56,10,82.83513900014522
59,4,45.78775186560474
54,7,55.041815021849544
54,0,15.5
67,8,45.73119981268079
87,10,77.61460410477804
42,6,52.16415339876793
42,0,14.0
45,9,52.244754047097615
74,10,82.14055879225558
54,5,53.65629656752726
51,6,52.14310823681524
42,2,18.88466401648583
65,4,31.38906443858919
65,0,11.0
65,7,43.57517885957431
55,10,78.31391465719608
67,1,23.764277879331722
28,3,18.058794497257114
49,1,10.30016650016848
45,9,57.30852178187224
45,0,18.5
40,10,56.204872534029256
48,6,49.500068568026144
50,8,66.50901723321141
50,0,17.0
52,7,44.551635211637674
52,6,52.56428328221973
64,1,17.417471108468654
48,8,53.675296348930225
49,2,23.401494521668656
49,0,8.0
51,6,40.05818443943293
61,5,47.62945725941367
65,3,28.04059580954915
49,2,20.01559698598739
61,3,24.14774952227475
59,8,56.66748741423787
